File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cavity_insul=4/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cont_insul=0/instance-out.sql,17.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/wall_base_cont_insul=10/instance-out.sql,6.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/water_heater_eff=0.75/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/water_heater_eff=0.95/instance-out.sql,11.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_shgc=0.25/instance-out.sql,7.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_shgc=0.6/instance-out.sql,9.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_u=0.15/instance-out.sql,13.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/sensitivity/runs/window_u=0.8/instance-out.sql,10.00,0.00

